EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
腾龙之溯游剑	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_000_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_000_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_000_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_000_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_000_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_000_AT06.spr	MA_LW_000_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_000_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
腾龙之伊水剑	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_000_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_000_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_000_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_000_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_000_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_000_AT06.spr	MA_LW_000_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_000_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
星霜之苦谛缠手	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_000_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_000_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_000_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_000_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_000_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_000_AT06.spr	MA_LW_000_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_000_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
星霜之灭谛法棍	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_012_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_012_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_012_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_012_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_012_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_012_AT06.spr	MA_LW_012_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_012_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
星霜之道谛戒刀	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_000_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_000_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_000_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_000_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_000_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_000_AT06.spr	MA_LW_000_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_000_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
星霜之吞邪神锤	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_100_ST01.spr	MA_LW_100_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_100_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_100_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_100_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_100_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_100_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_100_AT06.spr	MA_LW_100_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_100_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_100_RD01.spr	MA_LW_100_HW01.spr	MA_LW_100_HR01.spr	MA_LW_100_HA01.spr	MA_LW_100_HA02.spr	MA_LW_100_HM01.spr	MA_LW_100_HI01.spr	MA_LW_100_HD01.spr	MA_LW_100_RD01.spr	MA_LW_100_RD01.spr
星霜之鎏金枪	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_009_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_009_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_009_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_009_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_009_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_009_AT06.spr	MA_LW_009_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_009_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
星霜之履霜宝刀	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_000_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_000_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_000_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_000_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_000_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_000_AT06.spr	MA_LW_000_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_000_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
星霜之落英宝剑																																																																											
星霜之拂穴缠手																																																																											
星霜之千香宝刀																																																																											
星霜之彩韵鸳鸯刀																																																																											
星霜之蟾飞缠手	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_000_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_000_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_000_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_000_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_000_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_000_AT06.spr	MA_LW_000_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_000_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
星霜之附骨血刃	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_000_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_000_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_000_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_000_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_000_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_000_AT06.spr	MA_LW_000_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_000_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
星霜之冷血飞刀	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST01.spr	MA_LW_000_ST02.spr	MA_LW_000_ST03.spr	MA_LW_000_ST04.spr	MA_LW_000_ST05.spr	MA_LW_000_ST06.spr	MA_LW_000_ST07.spr	MA_LW_000_ST07.spr	MA_LW_000_ST08.spr	MA_LW_000_ST09.spr	MA_LW_000_WK01.spr	MA_LW_000_WK01.spr	MA_LW_000_WK02.spr	MA_LW_000_WK03.spr	MA_LW_000_WK04.spr	MA_LW_000_WK05.spr	MA_LW_000_WK05.spr	MA_LW_000_WK06.spr	MA_LW_000_RN01.spr	MA_LW_000_RN01.spr	MA_LW_000_RN02.spr	MA_LW_000_RN03.spr	MA_LW_000_RN04.spr	MA_LW_000_RN05.spr	MA_LW_000_RN06.spr	MA_LW_000_RN07.spr	MA_LW_000_IJ01.spr	MA_LW_000_IJ02.spr	MA_LW_000_IJ03.spr	MA_LW_000_IJ04.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ05.spr	MA_LW_000_IJ06.spr	MA_LW_000_DE01.spr	MA_LW_000_DE02.spr	MA_LW_000_DE03.spr	MA_LW_000_DE04.spr	MA_LW_000_DE05.spr	MA_LW_000_DE05.spr	MA_LW_000_DE06.spr	MA_LW_000_AT01.spr	MA_LW_000_AT02.spr	MA_LW_000_AT03.spr	MA_LW_000_AT04.spr	MA_LW_000_AT05.spr	MA_LW_000_AT06.spr	MA_LW_000_AT07.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT08.spr	MA_LW_000_AT09.spr	MA_LW_000_AT10.spr	MA_LW_000_AT11.spr	MA_LW_000_MG01.spr	MA_LW_000_MG02.spr	MA_LW_000_MG03.spr	MA_LW_000_MG04.spr	MA_LW_000_MG05.spr	MA_LW_000_MG06.spr	MA_LW_000_MG06.spr	MA_LW_000_MG07.spr	MA_LW_000_ZZ01.spr	MA_LW_000_JP01.spr	MA_LW_000_RD01.spr	MA_LW_000_HW01.spr	MA_LW_000_HR01.spr	MA_LW_000_HA01.spr	MA_LW_000_HA02.spr	MA_LW_000_HM01.spr	MA_LW_000_HI01.spr	MA_LW_000_HD01.spr	MA_LW_000_RD01.spr	MA_LW_000_RD01.spr
